"title","url","source","type"
"对十四届全国人大一次会议第1988号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363692.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第7162号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363693.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第0336号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363695.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第2602号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363696.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第2792号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363697.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第2835号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363698.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第4914号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363699.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第5475号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363707.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第7101号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363708.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第2011号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363711.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第3582号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363712.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第5695号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363713.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第6648号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363714.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第0173号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363722.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第0603号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363723.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第1703号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363724.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第2008号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363725.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第3014号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363726.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第4289号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363727.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第6855号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363728.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第2290号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363729.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第2696号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363730.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第3275号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363731.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第3551号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363732.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第3607号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363733.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第6297、4799号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363734.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第6335号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363735.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第3119号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363748.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第3621号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363749.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第4860号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363750.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第6343号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363751.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第6407号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363752.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第3735号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363753.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第5332号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363754.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第1249号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363761.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第1260号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363762.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第3223号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363763.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第5190号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363764.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第5506号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363765.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第6600号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363766.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大一次会议第8094号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202401/t20240126_1363767.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第0175号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395236.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第0302号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395237.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第0526号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395238.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第0812号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395239.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第0840号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395240.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第0998号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395241.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第1009号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395242.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第1321号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395243.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第1557号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395244.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第2060号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395245.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第2172号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395246.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第2463号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395247.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第2507号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395248.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第2545号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395249.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第2664号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395250.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第2703号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395251.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第2737号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395252.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第2789号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395253.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第2934号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395254.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第3099号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395255.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第3461号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395256.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第3620号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395257.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第3671号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395258.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第3905号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395259.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第3931号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395260.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第4148号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395261.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第4368号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395262.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第4694号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395263.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第4966号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395264.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第5240号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395265.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第5341号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395266.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第5454号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395267.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第5525号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395268.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第5591号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395269.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第6278号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395270.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第6500号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395271.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第6673号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395272.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第6714号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395273.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第6809号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395274.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第7297号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395275.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第7550号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395276.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第7702号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395277.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第7760号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395278.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第8064号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395279.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第8241号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395280.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第8344号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395281.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第8497号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395282.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第8937号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395283.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大二次会议第8955号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202412/t20241227_1395284.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大三次会议第0113号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202511/t20251120_1401780.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大三次会议第0476号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202511/t20251120_1401781.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大三次会议第0488号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202511/t20251120_1401782.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大三次会议第1352号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202511/t20251120_1401783.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大三次会议第1552号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202511/t20251120_1401784.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大三次会议第2393号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202511/t20251120_1401785.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大三次会议第3400号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202511/t20251120_1401786.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大三次会议第3836号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202511/t20251120_1401787.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大三次会议第4030号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202511/t20251120_1401788.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大三次会议第4556号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202511/t20251120_1401789.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大三次会议第4677号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202511/t20251120_1401790.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大三次会议第5163号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202511/t20251120_1401791.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大三次会议第5557号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202511/t20251120_1401792.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大三次会议第5640号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202511/t20251120_1401793.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大三次会议第5822号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202511/t20251120_1401794.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大三次会议第6062号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202511/t20251120_1401795.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大三次会议第6602号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202511/t20251120_1401796.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大三次会议第7261号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202511/t20251120_1401797.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大三次会议第7659号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202511/t20251120_1401798.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大三次会议第7859号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202511/t20251120_1401799.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大三次会议第8119、0606、2047、4188、6731号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202511/t20251120_1401800.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大三次会议第8801号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202511/t20251120_1401801.html","NDRC-人大代表建议复文","建议答复函"
"对十四届全国人大三次会议第8819号建议的答复","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgrddbjyfwgk/202511/t20251120_1401802.html","NDRC-人大代表建议复文","建议答复函"
"关于政协十三届全国委员会第二次会议第2685号（经济发展类165号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289412.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第2583号（经济发展类151号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289413.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第0654号（经济发展类034号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289418.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第3837号（经济发展类251号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289419.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第0329号（经济发展类026号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289420.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第0134号（经济发展类011号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289421.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第3697号（经济发展类226号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289422.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第1061号（经济发展类073号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289423.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第1497号、B035、B078（经济发展类103号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289424.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会第0740号（经济发展类041号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289429.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第0841号（经济发展类062号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289430.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第0847号（经济发展类065号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289431.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第0931号（政治法律类075号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289432.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第1406号（经济发展类089号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289433.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第2670号（经济发展类162号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289434.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第2489号（工交邮电类269号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289440.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第2306号（工交邮电类261号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289441.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第0495号（文化宣传类044号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289450.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第0789号（经济发展类054号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289451.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第1430号（工交邮电类083号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289452.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第2107号（经济发展类129号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289453.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第2582号（经济发展类150号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289454.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第2693号（经济发展类166号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289455.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第3517号（经济发展类207号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289456.html","NDRC-提案答复函","提案答复函"
